sample_id,iou_score
r004s010_73,0.5103
r004s003_89,0.0224
r009s032_119,0.5741
r029s007_39,0.6029
r004s028_135,0.2973
r018s007_144,0.3539
r003s001_71,0.4099
r039s002_90,0.3772
r001s001_97,0.5904
r042s025_128,0.6281
r038s022_111,0.3458
r052s019_36,0.6583
r011s030_94,0.6857
r009s088_32,0.5818
r004s003_58,0.2683
r029s009_78,0.6296
r034s040_84,0.5417
r027s050_79,0.4781
r034s003_70,0.5752
r004s009_46,0.3736
r042s008_126,0.6860
r034s039_85,0.5307
r010s004_86,0.5833
r047s044_98,0.5148
r019s004_10,0.8077
r052s019_82,0.4238
r027s050_88,0.0584
r047s041_136,0.5135
r040s067_63,0.5552
r009s058_100,0.7614
r027s048_140,0.4380
r035s012_89,0.6520
r040s024_102,0.6376
r040s086_59,0.5996
r048s004_52,0.6218
r004s020_110,0.5650
r040s086_75,0.5927
r005s074_141,0.7567
r048s016_140,0.4877
r004s020_99,0.6156
r011s033_79,0.7500
r018s012_95,0.1380
r015s016_118,0.5422
r004s011_124,0.4971
r052s031_88,0.2280
r009s075_50,0.7000
r010s004_79,0.7049
r009s024_110,0.5675
r005s031_80,0.6459
r034s039_58,0.6202
r038s023_93,0.4545
r009s075_47,0.6000
r031s032_74,0.4242
r010s014_104,0.6250
r052s019_86,0.4281
r031s022_138,0.4946
r040s044_98,0.0173
r038s032_80,0.4296
r031s011_68,0.5910
r038s060_108,0.7381
r052s029_69,0.8333
r047s039_64,0.2500
r009s066_126,0.7000
r029s010_21,0.3659
r001s005_115,0.5191
r052s025_63,0.2695
r009s050_59,0.6122
r029s003_106,0.1093
r001s036_69,0.5350
r003s003_136,0.7500
r009s092_108,0.8333
r001s014_73,0.7500
r046s012_97,0.5665
r031s009_44,0.7964
r009s040_13,0.2969
r004s031_64,0.6173
r038s028_36,0.7614
r046s001_102,0.6637
r009s089_127,0.3684
r047s026_107,0.6216
r015s008_88,0.2664
r031s002_115,0.2769
r042s023_121,0.2991
r034s006_84,0.5133
r004s033_85,0.4846
r004s036_112,0.6269
r009s108_66,0.3416
r024s014_74,0.6087
r047s039_63,0.5584
r031s018_66,0.7818
r031s011_62,0.6684
r003s013_93,0.7595
r040s028_118,0.0009
r003s009_105,0.6309
r052s025_44,0.7114
r052s029_95,0.5000
r031s003_111,0.0219
r052s025_62,0.3626
r003s004_71,0.7209
r042s023_147,0.4702
r018s008_128,0.5959
r040s016_64,0.5915
r031s034_78,0.7432
r047s018_104,0.4543
r040s028_53,0.2545
r005s015_93,0.5741
r004s023_108,0.2708
r009s114_91,0.6986
r003s004_110,0.0984
r031s025_113,0.6650
r042s023_141,0.4104
r004s033_93,0.0000
r048s037_121,0.6046
r038s060_32,0.3839
r009s004_88,0.0028
r003s009_88,0.3953
r046s001_62,0.6500
r001s037_82,0.4922
r048s036_108,0.6737
r042s015_91,0.5543
r003s003_56,0.7294
r042s023_102,0.2299
r042s010_149,0.7318
r040s015_116,0.6921
r011s018_109,0.4906
r005s015_61,0.4847
r048s015_79,0.7165
r005s069_85,0.3190
r004s016_101,0.3323
r047s018_116,0.1986
r002s010_124,0.0000
r027s001_96,0.6614
r009s077_24,0.6418
r031s011_57,0.6416
r005s046_83,0.6777
r004s035_99,0.6114
r048s032_94,0.5676
r001s015_92,0.6954
r001s036_21,0.7143
r031s024_74,0.4176
r046s005_101,0.6483
r038s020_27,1.0000
r046s012_85,0.7429
r042s003_86,0.4245
r040s032_54,0.0553
r040s020_79,0.5156
r047s026_102,0.6037
r040s059_24,0.2949
r048s036_76,0.6114
r010s012_102,0.7255
r024s014_101,0.6506
r031s030_74,0.7090
r029s010_23,0.5714
r044s002_132,0.2966
r047s021_103,0.1038
r001s005_84,0.1990
r042s028_27,0.5806
r031s030_94,0.5917
r047s046_69,0.3538
r019s001_143,0.4286
r015s008_94,0.3487
r005s015_147,0.6273
r048s015_70,0.7008
r040s022_89,0.5824
r001s005_116,0.7598
r042s028_134,0.4909
r031s011_79,0.4307
r040s032_111,0.6471
r031s015_98,0.6632
r047s021_33,0.7795
r031s034_40,0.7872
r004s023_140,0.5307
r001s036_77,0.5719
r048s010_79,0.3871
r029s003_132,0.6667
r010s018_74,0.2609
r044s002_147,0.5556
r009s077_31,0.6667
r038s085_87,0.2679
r048s037_116,0.7055
r003s013_64,0.8224
r038s049_98,0.3722
r003s009_121,0.6543
r009s089_138,0.6316
r038s028_78,0.3328
r040s042_66,0.2676
r027s017_95,0.3583
r038s028_63,0.6103
r029s010_18,0.6250
r029s003_65,0.7455
r001s037_63,0.7671
r001s033_62,0.4000
r031s034_30,0.6720
r010s026_68,0.6327
r002s003_91,0.6125
r040s011_99,0.5641
r004s027_90,0.6038
r003s009_109,0.5477
r023s001_95,0.6564
r047s007_59,0.6944
r042s028_24,0.6316
r044s002_68,0.6045
r005s015_75,0.4726
r010s012_106,0.8400
r038s040_103,0.6477
r010s003_93,0.2332
r047s026_113,0.5365
r038s040_81,0.3032
r048s002_138,0.5724
r047s007_82,0.4159
r001s021_84,0.6111
r042s023_118,0.1770
r004s032_101,0.3699
r009s004_150,0.6625
r004s034_76,0.6410
r009s004_100,0.0198
r031s009_39,0.7674
r010s002_88,0.5645
r027s001_82,0.5556
r042s015_92,0.5095
r047s007_78,0.3660
r003s009_108,0.0855
r040s028_59,0.5617
r038s085_110,0.1382
r028s012_103,0.5449
r010s002_78,0.5088
r038s049_105,0.4157
r047s039_84,0.5651
r045s002_79,0.5391
r040s020_60,0.6580
r009s089_90,0.5588
r038s069_100,0.6667
r048s002_81,0.5812
r040s030_106,0.6653
r048s015_105,0.7214
r045s002_72,0.5755
r029s003_103,0.6491
r017s117_85,0.5714
r031s013_109,0.5868
r004s032_52,0.6081
r010s013_88,0.6933
r040s069_39,0.7824
r034s006_48,0.6667
r040s048_64,0.6071
r010s013_100,0.5897
r004s034_98,0.5634
r047s021_74,0.6361
r010s018_67,1.0000
r040s071_101,0.3734
r004s032_58,0.6301
r010s026_78,0.6346
r038s085_109,0.1877
r040s069_91,0.3821
r040s030_112,0.0054
r031s011_99,0.4053
r004s023_121,0.3988
r009s009_45,0.3273
r011s025_100,0.7097
r009s015_57,0.5417
r034s046_35,0.5000
r034s025_74,0.8018
r003s013_94,0.6475
r031s013_58,0.6713
r004s016_114,0.6984
r009s083_92,0.3544
r031s010_103,0.4778
r040s015_28,0.5452
r004s035_127,0.5308
r011s019_76,0.7600
r040s030_91,0.6655
r009s089_111,0.4016
r001s037_149,0.1491
r023s001_98,0.4862
r038s069_84,0.5096
r004s036_75,0.4472
r046s005_102,0.6724
r017s110_24,0.6739
r005s069_105,0.7342
r002s010_21,0.8333
r004s034_55,0.7368
r042s015_79,0.6069
r031s034_28,0.5970
r031s024_85,0.2259
r015s008_63,0.4901
r002s010_67,0.6361
r031s034_96,0.6793
r040s028_90,0.6818
r003s004_52,0.6643
r005s046_114,0.4126
r038s032_50,0.2070
r003s013_89,0.6352
r040s032_102,0.5892
r031s024_38,0.6528
r040s032_67,0.1257
r052s025_92,0.5556
r018s008_132,0.5457
r003s003_48,0.6232
r048s037_88,0.7772
r009s114_97,0.4615
r040s022_92,0.7235
r003s002_99,0.2690
r040s069_67,0.5496
r035s007_70,0.6231
r027s009_104,0.3934
r044s002_23,0.8200
r004s023_130,0.3402
r004s034_85,0.6840
r009s050_66,0.7308
r042s003_84,0.4302
r048s015_96,0.6710
r003s009_102,0.2179
r048s015_103,0.6634
r038s057_76,0.6119
r034s009_100,0.2841
r028s026_94,0.5000
r048s015_85,0.7410
r040s008_65,0.6667
r031s037_87,0.4374
r040s032_46,0.5949
r031s009_115,0.6395
r004s031_68,0.7261
r009s015_58,0.6667
r009s003_80,0.4184
r001s002_78,0.5753
r040s001_92,0.5000
r009s120_79,0.7250
r040s043_72,0.5714
r004s033_24,0.4805
r040s042_57,0.5741
r031s013_102,0.5697
r009s045_93,1.0000
r042s029_78,0.3417
r011s022_71,0.7778
r015s008_67,0.4696
r046s005_92,0.6469
r004s021_95,0.2402
r001s005_120,0.5700
r052s025_38,0.6000
r009s015_59,0.6875
r040s028_112,0.6395
r040s030_93,0.6510
r003s002_85,0.3982
r004s033_60,0.5879
r010s013_91,0.4766
r048s032_131,0.7200
r003s009_90,0.2637
r040s028_106,0.6802
r015s010_108,0.4401
r047s015_34,0.2000
r004s021_92,0.1989
r002s010_84,0.5620
r009s098_97,0.7477
r042s023_78,0.2200
r001s021_96,0.4333
r048s036_64,0.5073
r011s016_81,0.6000
r002s010_111,0.2697
r047s026_86,0.6331
r004s023_135,0.4791
r001s021_98,0.5577
r019s001_145,0.5556
r048s032_122,0.6477
r009s083_78,0.5349
r042s013_96,0.5211
r038s091_101,0.6333
r001s036_26,0.2564
r004s033_78,0.5570
r023s001_89,0.5802
r003s015_87,0.6215
r048s037_142,0.4174
r052s029_85,0.4352
r009s044_76,0.4792
r003s003_100,0.5954
r038s026_111,0.6757
r047s006_89,0.4274
r015s010_114,0.5532
r023s001_90,0.6441
r042s028_106,0.7367
r050s015_46,0.7500
r009s006_114,0.3519
r052s025_54,0.5000
r031s011_89,0.5411
r011s025_85,0.6214
r040s032_76,0.3888
r017s110_55,0.6774
r038s040_110,0.6897
r004s027_122,0.7579
r047s021_97,0.4322
r001s014_95,0.1710
r004s036_58,0.7333
r018s011_94,0.8478
r031s018_88,0.4151
r011s022_64,0.7500
r009s009_43,0.5594
r042s029_54,0.6221
r044s002_131,0.3409
r034s006_107,0.5094
r009s066_90,0.6224
r042s029_65,0.5595
r019s001_129,0.5000
r004s035_85,0.7028
r047s039_62,0.5556
r018s011_101,0.6442
r046s012_112,0.7097
r040s008_107,0.4766
r009s066_74,0.3529
r042s010_132,0.7236
r004s034_62,0.5689
r045s002_96,0.3807
r052s025_45,0.7353
r042s023_112,0.1356
r009s006_87,0.6176
r009s046_94,0.3608
r031s013_111,0.5925
r038s049_141,0.6041
r001s037_127,0.2784
r047s021_68,0.6326
r042s028_56,0.7204
r031s034_91,0.7025
r029s004_61,0.6421
r040s046_74,0.6286
r009s020_86,0.8824
r009s089_64,0.3996
r004s027_85,0.6721
r009s009_13,0.6667
r003s004_51,0.6635
r010s003_108,0.6577
r011s022_75,0.6154
r009s126_89,0.5000
r034s046_36,0.4868
r009s046_92,0.6471
r031s003_91,0.5471
r044s002_55,0.6690
r009s017_54,0.6190
r042s028_34,0.7765
r031s018_64,0.6791
r005s046_113,0.2220
r040s032_42,0.1653
r010s002_100,0.7181
r009s044_84,0.2656
r010s028_108,0.3947
r038s026_118,0.6500
r047s021_43,0.6580
r004s031_77,0.4878
r003s013_73,0.9056
r031s002_116,0.2131
r009s006_74,0.1051
r029s004_91,0.3762
r011s025_82,0.6250
r040s043_115,0.6923
r042s013_86,0.4580
r040s069_78,0.3584
r038s085_78,0.4000
r003s003_79,0.6858
r018s011_121,0.5222
r029s003_81,0.5764
r031s013_108,0.5990
r038s049_114,0.3912
r003s004_98,0.4241
r044s002_51,0.6635
r009s009_7,0.6724
r044s003_79,0.5789
r009s030_61,1.0000
r017s110_66,0.7442
r002s010_50,0.4518
r031s030_61,0.7774
r038s021_58,0.2121
r031s037_88,0.3729
r003s015_91,0.3022
r009s052_133,0.2317
r042s023_93,0.3700
r009s011_91,0.3653
r015s010_77,0.5765
r031s009_109,0.6727
r009s040_43,0.4974
r031s025_125,0.6667
r048s036_94,0.6327
r040s032_45,0.2684
r040s028_60,0.5552
r042s023_137,0.4171
r040s071_114,0.2641
r001s037_105,0.3810
r042s015_61,0.6711
r047s018_110,0.0074
r042s028_59,0.6768
r024s014_124,0.5962
r004s031_72,0.4628
r042s010_123,0.8065
r009s089_119,0.3832
r042s015_59,0.5932
r010s024_99,0.6111
r031s021_95,0.1475
r002s003_102,0.0331
r009s114_33,0.7455
r002s010_40,0.7992
r040s028_136,0.3352
r001s036_31,0.0000
r042s028_107,0.7063
r004s027_36,0.5322
r038s069_72,0.5556
r040s069_65,0.5804
r031s003_93,0.5679
r027s009_94,0.7267
r003s003_109,0.4727
r027s015_78,0.4766
r050s015_61,0.7143
r031s009_63,0.6746
r010s018_108,0.7500
r040s043_97,0.3662
r040s028_85,0.6984
r048s037_108,0.6104
r005s046_51,0.4694
r042s028_36,0.8038
r017s110_113,0.3850
r027s017_101,0.8023
r009s094_103,0.0000
r042s030_101,0.6891
r038s085_89,0.3809
r001s036_67,0.8000
r004s027_124,0.7931
r034s006_83,0.5752
r040s015_112,0.5933
r009s052_126,0.4345
r031s003_132,0.3612
r048s032_121,0.6573
r009s052_104,0.1569
r018s008_138,0.4772
r031s013_107,0.5945
r028s026_118,0.8000
r009s011_34,1.0000
r042s030_96,0.0944
r009s011_40,0.8889
r040s008_53,0.6111
r009s092_42,0.3636
r031s024_37,0.5410
r042s015_66,0.6627
r042s013_71,0.6698
r009s004_135,0.3723
r048s010_88,0.5424
r031s003_82,0.4409
r014s008_53,0.5600
r015s010_135,0.6271
r024s014_97,0.4740
r038s060_44,0.5895
r004s036_114,0.5208
r038s060_106,0.4839
r031s009_83,0.6866
r009s030_38,0.2500
r048s036_84,0.7484
r004s033_22,0.7037
r048s002_95,0.5518
r009s017_66,0.5000
r009s114_92,0.6913
r040s028_103,0.5057
r042s028_49,0.7566
r044s003_109,0.6833
r001s002_53,0.5432
r031s018_60,0.5867
r019s001_137,0.8077
r010s028_96,0.3074
r031s002_141,0.4988
r027s009_89,0.7142
r009s050_88,0.6711
r004s016_61,0.7500
r019s012_87,0.4968
r048s002_115,0.4899
r003s003_126,0.7277
r004s027_92,0.5926
r001s037_146,0.2190
r018s011_137,0.6300
r002s010_37,0.7054
r023s014_80,0.6696
r004s027_40,0.5394
r040s043_61,0.6667
r040s030_46,0.4434
r003s004_72,0.7460
r031s002_125,0.3049
r046s012_103,0.7750
r009s004_144,0.5882
r004s035_142,0.6652
r031s034_75,0.7873
r009s094_113,0.6333
r004s027_32,0.4709
r031s037_77,0.6149
r005s015_97,0.6226
r038s024_58,1.0000
r009s002_74,1.0000
r029s003_121,0.5324
r001s021_94,0.4412
r003s009_63,0.3670
r018s008_123,0.5570
r001s005_78,0.1810
r009s009_46,1.0000
r031s026_77,1.0000
r040s030_62,0.0240
r031s013_112,0.5526
r029s004_79,0.2719
r001s002_35,0.7010
r031s030_78,0.6170
r011s019_91,0.5750
r038s074_86,0.5806
r004s023_129,0.2977
r052s025_52,0.7586
r040s001_96,0.7419
r009s092_35,0.7143
r040s030_65,0.0027
r038s032_83,0.4387
r029s003_120,0.5448
r009s056_34,0.7500
r009s089_57,0.8176
r004s031_59,0.5112
r009s006_80,0.6964
r048s010_91,0.3077
r034s025_91,0.2438
r031s021_88,0.7692
r018s008_142,0.4988
r001s002_28,0.5271
r027s009_81,0.7188
r009s030_31,0.5946
r042s028_123,0.6316
r031s013_75,0.6471
r023s002_138,0.5449
r001s037_155,1.0000
r040s030_60,0.4975
r010s013_78,0.6316
r046s012_119,0.3333
r004s033_161,0.5000
r003s009_113,0.2467
r031s034_55,0.7839
r027s001_86,0.4841
r027s015_81,0.3269
r011s028_96,0.8000
r040s042_84,0.0561
r052s025_87,0.1217
r009s052_123,0.3853
r009s097_82,0.8222
r047s015_89,1.0000
r038s085_108,0.1788
r024s014_103,0.7778
r048s036_92,0.5114
r031s034_113,0.6193
r028s012_98,0.6093
r004s016_81,0.2183
r040s022_79,0.5909
r040s043_95,0.5907
r010s010_84,0.8000
r031s002_103,0.7206
r031s030_115,0.4249
r005s015_81,0.4661
r031s003_114,0.0998
r009s111_86,0.7222
r031s003_106,0.2923
r038s020_42,0.6024
r004s021_107,0.5349
r044s003_81,0.5169
r001s037_93,0.6667
r011s022_88,0.7143
r038s069_90,0.7798
r003s009_57,0.3350
r015s010_127,0.5402
r027s009_63,0.7635
r009s077_16,0.3166
r009s004_71,0.8333
r005s015_140,0.6996
r044s002_27,0.6344
r048s015_71,0.7367
r042s030_65,0.8250
r004s033_76,0.5601
r023s014_59,0.6237
r001s002_24,0.6621
r046s012_121,0.0000
r034s009_65,0.3869
r042s028_51,0.7631
r042s023_127,0.3213
r048s010_82,0.6444
r023s014_86,0.7500
r018s011_119,0.7009
r038s065_44,0.7778
r034s025_104,0.6622
r040s069_33,1.0000
r044s003_127,0.6639
r001s002_23,0.6836
r031s024_62,0.3212
r040s002_79,0.6304
r042s028_75,0.6473
r038s065_37,0.6707
r034s009_98,0.2833
r031s034_104,0.6047
r040s028_68,0.5304
r010s009_112,0.7759
r044s002_24,0.6405
r035s005_94,0.6727
r046s012_100,0.1264
r047s021_52,0.5071
r031s009_124,0.4492
r009s011_101,1.0000
r042s028_90,0.6629
r003s002_109,0.5102
r004s032_92,0.4200
r048s015_123,0.7237
r027s015_74,0.7029
r004s027_79,0.6085
r046s005_113,0.6852
r048s037_99,0.6571
r001s036_70,0.4688
r042s030_107,0.0000
r048s015_122,0.6993
r042s028_73,0.5302
r009s004_104,0.0209
r038s028_62,0.5413
r018s011_85,0.7007
r040s071_121,0.2785
r040s002_75,0.7571
r009s093_87,0.5526
r038s032_62,0.2085
r046s006_89,0.6154
r018s011_126,0.5986
r004s033_74,0.5503
r031s015_60,0.5968
r048s002_97,0.5054
r004s027_35,0.5456
r003s013_81,0.8694
r040s002_76,0.8000
r004s035_152,0.7521
r003s015_84,0.7589
r048s032_120,0.4672
r009s114_39,0.3617
r040s032_81,0.5252
r046s005_53,0.5484
r004s032_128,0.5674
r038s060_96,0.5064
r031s030_57,0.4749
r048s010_80,0.6182
r002s010_105,0.4996
r010s003_121,0.5978
r005s046_90,0.5726
r009s015_56,0.3214
r003s013_95,0.7769
r031s011_103,0.5658
r046s012_87,0.6138
r038s032_53,0.3677
r009s073_94,0.5195
r040s008_47,0.4180
r040s042_91,0.0600
r042s013_97,0.5029
r042s010_144,0.4311
r040s069_113,0.5278
r038s028_37,0.7207
r048s015_147,0.6811
r005s046_62,0.5649
r017s110_105,0.7292
r004s023_146,0.6500
r031s034_43,0.7421
r044s003_85,0.5461
r038s065_62,0.6695
r009s120_77,0.4286
r010s018_85,0.6477
r003s009_87,0.4205
r009s094_45,0.5735
r031s013_46,1.0000
r009s052_131,0.1047
r047s039_79,0.6907
r004s034_108,0.6109
r010s003_117,0.4329
r005s015_126,0.6351
r004s032_84,0.3473
r040s015_85,0.4899
r042s028_63,0.6841
r048s015_155,1.0000
r038s025_66,0.3161
r031s013_80,0.5693
r009s046_93,0.4022
r047s007_80,0.5196
r004s016_117,0.7143
r048s002_136,0.5876
r047s018_129,0.6176
r038s040_99,0.5798
r040s030_92,0.0123
r009s009_36,0.4116
r001s002_117,0.6250
r031s010_108,0.7500
r019s001_134,0.1667
r040s059_56,0.6296
r038s049_77,0.5031
r052s015_67,0.6939
r001s002_54,0.5158
r004s036_99,0.6752
r001s014_75,0.7719
r046s005_83,0.6409
r010s009_110,0.7627
r038s049_128,0.4416
r019s001_140,0.5333
r011s002_76,0.6736
r047s039_67,0.5213
r040s028_67,0.5012
r003s002_92,0.4084
r035s003_36,0.6667
r031s010_79,0.5321
r015s009_88,0.5357
r038s049_153,0.6291
r009s006_65,0.5275
r046s005_117,0.6862
r004s033_41,0.0937
r003s013_91,0.5793
r010s002_101,0.7439
r038s020_29,1.0000
r040s028_78,0.6383
r040s030_116,0.6808
r048s036_107,0.6809
r004s034_53,0.6667
r009s066_124,0.0000
r004s033_141,0.7898
r004s007_68,0.5446
r047s018_101,0.4928
r047s026_79,0.6374
r015s009_102,1.0000
r009s006_66,0.7573
r004s016_46,1.0000
r027s017_114,0.4923
r004s032_72,0.3438
r005s015_87,0.5251
r014s008_87,0.5417
r031s002_152,0.6667
r018s008_93,0.5979
r052s029_90,0.6552
r040s032_38,0.3731
r044s002_85,0.4769
r038s060_89,0.3868
r040s011_104,0.2672
r040s046_82,0.6667
r009s030_39,0.5670
r009s004_90,0.0000
r038s028_61,0.5418
r009s040_25,0.0977
r031s034_105,0.5212
r009s092_38,0.6571
r003s015_71,0.8667
r052s025_76,0.3184
r045s002_70,0.4800
r010s010_76,0.7600
r034s006_44,0.6512
r009s094_94,0.4615
r040s030_141,0.1722
r040s032_104,0.3836
r038s040_65,0.3916
r050s015_62,0.4364
r005s046_61,0.5000
r049s010_67,0.5882
r031s024_100,0.5900
r004s031_93,0.5133
r031s030_100,0.7511
r042s030_72,0.5000
r001s005_59,0.5714
r010s009_114,0.5424
r001s033_119,0.4713
r031s009_77,0.7256
r004s023_123,0.3220
r048s010_106,0.9286
r038s091_86,0.5707
r004s033_118,0.5772
r023s002_98,0.1793
r031s018_74,0.6513
r029s003_67,0.7009
r042s023_101,0.1850
r002s010_107,0.2390
r005s046_50,0.7188
r009s006_103,0.5439
r018s008_120,0.6240
r005s046_49,0.7273
r048s002_129,0.5637
r005s015_145,0.5993
r009s126_98,0.4595
r009s083_62,0.5622
r047s026_51,0.5450
r001s014_79,0.5357
r004s035_139,0.7040
r015s010_115,0.4997
r018s011_144,0.6268
r052s025_80,0.5773
r009s017_71,0.6486
r031s011_100,0.3193
r031s011_118,0.6369
r040s030_80,0.6299
r027s009_78,0.6587
r040s072_105,0.6267
r029s004_57,0.6875
r010s010_103,0.0000
r046s006_96,0.5189
r028s012_107,0.5221
r009s066_40,0.0000
r047s043_112,0.2000
r003s002_74,0.5688
r042s029_66,0.6003
r001s033_56,0.5976
r004s023_104,0.1572
r005s015_33,0.6343
r040s032_75,0.3961
r009s004_127,0.4652
r040s043_110,0.8500
r010s002_104,0.6875
r042s023_154,1.0000
r048s002_40,0.4843
r001s036_27,0.5857
r038s069_79,0.5914
r004s027_111,0.5827
r031s009_121,0.5480
r009s119_82,0.5376
r005s069_112,0.6042
r038s020_44,0.6984
r009s009_32,0.6333
r040s015_61,0.6880
r009s114_36,0.5669
r048s036_80,0.6519
r009s089_130,0.3426
r015s010_140,0.7396
r009s004_108,0.0022
r023s014_88,0.6182
r024s012_84,0.5263
r017s110_101,0.5006
r024s014_77,0.2500
r024s012_87,0.4000
r002s010_116,0.1417
r004s036_98,0.6076
r040s069_37,0.7312
r042s028_97,0.5735
r004s033_107,0.0025
r010s012_93,0.6667
r035s007_71,0.6383
r004s033_48,0.5213
r047s043_109,0.5065
r044s002_140,0.3204
r047s021_60,0.5389
r031s034_59,0.7901
r048s037_127,0.6470
r009s114_37,0.6133
r028s012_91,0.5244
r010s028_62,0.6790
r031s034_68,0.8014
r038s028_87,0.2955
r040s059_49,0.4782
r009s009_20,0.5908
r001s021_89,0.6800
r034s009_59,0.6667
r042s015_56,0.6795
r004s035_71,0.5670
r005s015_19,0.6364
r031s015_64,0.6391
r019s012_92,0.3972
r040s043_94,0.8313
r040s030_95,0.6741
r040s016_79,0.2195
r040s008_58,0.5075
r040s028_88,0.6775
r047s021_113,0.6000
r009s083_76,0.5603
r001s015_106,0.6632
r046s005_130,0.5885
r038s060_42,0.4751
r009s044_86,0.5379
r001s015_71,0.6000
r009s098_89,0.7857
r009s044_131,0.4358
r009s046_100,0.3302
r009s044_111,0.3002
r031s024_40,0.5970
r031s011_78,0.4816
r002s003_113,0.8333
r018s011_91,0.7136
r040s015_80,0.5299
r003s003_90,0.5133
r040s008_51,0.3552
r009s089_54,0.9067
r048s032_106,0.7364
r009s120_81,0.7143
r011s022_73,0.4677
r015s009_92,0.7193
r027s017_74,0.7500
r031s034_82,0.7662
r038s057_77,0.5686
r009s004_81,0.1559
r046s001_84,0.6419
r048s037_133,0.6058
r038s093_73,0.5556
r009s004_86,0.0082
r004s016_79,0.7458
r031s034_19,0.6538
r003s003_89,0.5420
r040s011_87,0.4903
r031s018_86,0.6525
r047s018_122,0.3523
r001s028_41,0.7143
r004s034_86,0.5957
r009s003_75,0.5323
r038s025_86,0.3730
r031s015_77,0.6308
r004s035_132,0.5085
r047s021_25,0.7582
r003s009_51,0.3729
r031s037_98,0.5584
r002s003_105,0.6667
r038s069_93,0.6774
r040s030_144,0.6186
r040s072_97,0.3565
r005s015_56,0.4859
r003s003_117,0.3218
r048s032_86,0.6105
r009s006_64,0.4722
r027s017_121,0.6136
r031s021_71,0.7500
r040s032_99,0.1613
r048s010_92,0.6250
r009s108_49,0.6315
r031s003_121,0.3072
r009s110_103,0.5091
r009s108_82,0.5972
r011s031_72,0.6000
r048s015_65,0.6556
r031s034_112,0.6213
r004s034_88,0.6673
r040s069_42,0.3993
r010s012_81,0.8500
r010s026_65,0.5625
r052s025_68,0.3333
r014s008_52,0.6667
r040s046_84,0.6667
r048s036_81,0.5161
r003s009_98,0.3603
r038s060_92,0.5000
r019s001_132,0.8750
r009s066_92,0.5579
r009s011_96,0.6768
r040s022_95,0.6383
r044s002_136,0.2620
r009s040_27,0.1486
r044s003_73,0.6000
r031s018_101,0.3341
r009s050_61,0.7627
r031s013_104,0.5564
r009s110_111,0.4907
r052s002_71,0.7381
r038s021_55,0.5789
r040s069_83,0.2758
r010s026_75,0.7015
r040s069_95,0.3531
r001s021_71,0.4089
r003s004_81,0.5966
r004s035_121,0.5222
r010s003_124,0.5139
r038s032_61,0.2077
